PlayerID,Age,Gender,Location,GameID,GameName,GameGenre,GameDifficulty,PlayTimeHours,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel,DaysPlayed,PurchaseCount,TotalSpend,AvgPurchasesPerMonth,AvgPurchaseValue,SpendingPropensity,PlayerExpertise
4840,28.0,Male,USA,RPG_003,Dungeon Crawler Deluxe,RPG,Easy,360.0,9.0,127.0,75.0,30.0,Medium,174.0,2.0,29.49,0.34,14.74,Occasional,Intermediate
4840,28.0,Male,USA,ACT_003,Street Fighter Ultimate,Action,Medium,26.46,6.0,58.0,1.0,1.0,Low,32.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
4840,28.0,Male,USA,RPG_003,Dungeon Crawler Deluxe,RPG,Easy,360.0,9.0,127.0,75.0,30.0,Medium,174.0,2.0,29.49,0.34,14.74,Occasional,Intermediate
4841,38.0,Male,Asia,RPG_002,Mystic Realms Online,RPG,Hard,150.0,2.0,,11.0,14.0,Low,18.0,4.0,50.03,6.67,12.51,Occasional,Intermediate
4841,38.0,Male,Asia,ACT_003,Street Fighter Ultimate,Action,Easy,355.25,5.0,120.0,53.0,6.0,Medium,256.0,2.0,14.85,0.23,7.42,Occasional,Beginner
4841,38.0,Male,Asia,ACT_002,Zombie Apocalypse,Action,Hard,100.32,4.0,61.0,39.0,3.0,Medium,148.0,8.0,80.0,1.62,10.0,Occasional,Intermediate
4842,20.0,Female,Asia,RPG_003,Dungeon Crawler Deluxe,RPG,Medium,304.96,9.0,107.0,75.0,68.0,High,164.0,4.0,15.24,0.73,3.81,Occasional,Expert
4843,22.0,Female,USA,ACT_001,Battle Royale Extreme,Action,Hard,50.0,3.0,99.0,17.0,13.0,Low,27.0,0.0,0.0,0.0,0.0,NonSpender,Intermediate
4844,36.0,Male,USA,STR_002,Tower Defense Masters,Strategy,Medium,219.47,12.0,146.0,75.0,27.0,Medium,48.0,5.0,42.51,3.12,8.5,Occasional,Expert
4845,20.0,Male,USA,STR_002,Tower Defense Masters,Strategy,Easy,186.22,6.0,149.0,75.0,37.0,Medium,78.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
4845,20.0,Male,USA,RPG_001,Dragon's Quest,RPG,Medium,100.0,4.0,103.0,21.0,15.0,Low,16.0,3.0,24.64,5.62,8.21,Occasional,Beginner
4845,20.0,Male,USA,ACT_002,Zombie Apocalypse,Action,Medium,180.32,4.0,71.0,50.0,69.0,Medium,254.0,0.0,0.0,0.0,0.0,NonSpender,Expert
4846,28.0,Male,USA,ACT_001,Battle Royale Extreme,Action,Medium,240.47,13.0,66.0,63.0,58.0,High,116.0,2.0,9.75,0.52,4.88,Occasional,Expert
4847,31.0,Male,Asia,ACT_001,Battle Royale Extreme,Action,Hard,50.0,7.0,51.0,7.0,5.0,Low,48.0,2.0,3.91,1.25,1.96,Occasional,Intermediate
4848,27.0,Female,USA,ACT_002,Zombie Apocalypse,Action,Hard,22.94,5.0,,6.0,7.0,Low,65.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
4849,35.0,Male,Asia,RPG_002,Mystic Realms Online,RPG,Medium,183.47,4.0,93.0,11.0,16.0,Medium,246.0,5.0,39.31,0.61,7.86,Occasional,Beginner
4849,35.0,Male,Asia,ACT_002,Zombie Apocalypse,Action,Hard,210.81,9.0,76.0,50.0,56.0,High,118.0,4.0,80.0,1.02,20.0,Occasional,Expert
4850,39.0,Male,USA,ACT_003,Street Fighter Ultimate,Action,Easy,62.65,6.0,108.0,9.0,11.0,Medium,40.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
4851,32.0,Male,Asia,RPG_001,Dragon's Quest,RPG,Hard,326.7,4.0,122.0,93.0,,Medium,273.0,6.0,80.0,0.66,13.33,Occasional,Expert
4851,32.0,Male,Asia,RPG_002,Mystic Realms Online,RPG,Medium,150.0,4.0,,12.0,15.0,Low,74.0,0.0,0.0,0.0,0.0,NonSpender,Intermediate
4852,18.0,Female,USA,ACT_001,Battle Royale Extreme,Action,Easy,50.0,9.0,30.0,2.0,0.0,Medium,82.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
4852,18.0,Female,USA,STR_002,Tower Defense Masters,Strategy,Easy,100.12,4.0,125.0,41.0,24.0,Medium,80.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
4852,18.0,Female,USA,RPG_002,Mystic Realms Online,RPG,Easy,150.0,3.0,,6.0,4.0,Medium,115.0,2.0,35.95,0.52,17.98,Occasional,Beginner
4853,23.0,Male,Asia,ACT_002,Zombie Apocalypse,Action,Hard,117.88,15.0,42.0,50.0,41.0,Medium,74.0,2.0,15.2,0.81,7.6,Occasional,Expert
4854,22.0,Female,USA,ACT_002,Zombie Apocalypse,Action,Easy,240.0,7.0,56.0,50.0,42.0,Medium,983.0,0.0,0.0,0.0,0.0,NonSpender,Intermediate
4854,22.0,Female,USA,STR_001,Empire Builder,Strategy,Easy,89.24,2.0,168.0,7.0,16.0,Medium,104.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
4854,22.0,Female,USA,STR_002,Tower Defense Masters,Strategy,Hard,94.41,2.0,203.0,38.0,40.0,Medium,95.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
4855,33.0,Male,Europe,ACT_003,Street Fighter Ultimate,Action,Medium,105.07,12.0,45.0,20.0,,Medium,84.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
4856,22.0,Male,USA,RPG_002,Mystic Realms Online,RPG,Medium,150.0,10.0,122.0,9.0,4.0,Medium,30.0,6.0,48.27,6.0,8.04,Occasional,Beginner
4857,14.0,Male,USA,ACT_003,Street Fighter Ultimate,Action,Hard,205.68,10.0,97.0,33.0,43.0,Medium,75.0,0.0,0.0,0.0,0.0,NonSpender,Intermediate
4858,41.0,Male,Asia,STR_001,Empire Builder,Strategy,Medium,89.14,2.0,156.0,14.0,33.0,Low,110.0,2.0,34.86,0.55,17.43,Occasional,Beginner
4858,41.0,Male,Asia,RPG_002,Mystic Realms Online,RPG,Easy,150.0,4.0,60.0,5.0,7.0,Low,20.0,8.0,80.0,12.0,10.0,Occasional,Beginner
4859,18.0,Male,Asia,STR_001,Empire Builder,Strategy,Easy,181.12,8.0,176.0,17.0,42.0,Medium,52.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
4860,24.0,Female,Asia,RPG_002,Mystic Realms Online,RPG,Hard,509.62,5.0,104.0,22.0,33.0,Medium,409.0,2.0,11.84,0.15,5.92,Occasional,Beginner
4860,24.0,Female,Asia,RPG_001,Dragon's Quest,RPG,Medium,361.42,6.0,119.0,49.0,27.0,Medium,195.0,10.0,74.06,1.54,7.41,Occasional,Beginner
4861,32.0,Female,Europe,ACT_001,Battle Royale Extreme,Action,Easy,74.33,16.0,35.0,20.0,9.0,Medium,50.0,1.0,18.6,0.6,18.6,Occasional,Beginner
4861,32.0,Female,Europe,RPG_002,Mystic Realms Online,RPG,Medium,351.94,12.0,80.0,34.0,28.0,High,182.0,8.0,24.55,1.32,3.07,Occasional,Intermediate
4862,24.0,Female,Asia,STR_002,Tower Defense Masters,Strategy,Easy,240.0,6.0,126.0,75.0,25.0,Medium,179.0,2.0,47.56,0.34,23.78,Occasional,Beginner
4862,24.0,Female,Asia,STR_003,Chess Legends Online,Strategy,Medium,142.4,5.0,148.0,18.0,6.0,Medium,83.0,0.0,0.0,0.0,0.0,NonSpender,Intermediate
4863,25.0,Male,USA,RPG_001,Dragon's Quest,RPG,Hard,226.77,8.0,,47.0,4.0,High,169.0,20.0,994.06,3.55,49.7,Whale,Intermediate
4863,25.0,Male,USA,ACT_001,Battle Royale Extreme,Action,Medium,93.57,4.0,101.0,8.0,4.0,Low,82.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
4864,54.0,Male,USA,ACT_002,Zombie Apocalypse,Action,Medium,21.44,4.0,30.0,17.0,9.0,Low,64.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
4864,54.0,Male,USA,STR_002,Tower Defense Masters,Strategy,Medium,101.15,3.0,133.0,75.0,79.0,Medium,95.0,0.0,0.0,0.0,0.0,NonSpender,Expert
4865,23.0,Female,USA,STR_003,Chess Legends Online,Strategy,Medium,70.58,6.0,144.0,1.0,0.0,Low,33.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
4866,41.0,Female,Europe,RPG_003,Dungeon Crawler Deluxe,RPG,Medium,227.69,7.0,159.0,75.0,15.0,Medium,74.0,0.0,0.0,0.0,0.0,NonSpender,Intermediate
4867,23.0,Female,USA,RPG_002,Mystic Realms Online,RPG,Medium,503.29,10.0,108.0,54.0,,Medium,177.0,10.0,80.0,1.69,8.0,Occasional,Intermediate
4867,23.0,Female,USA,ACT_002,Zombie Apocalypse,Action,Medium,219.48,6.0,62.0,50.0,,Medium,291.0,0.0,0.0,0.0,0.0,NonSpender,Expert
4868,38.0,Male,USA,ACT_001,Battle Royale Extreme,Action,Medium,154.48,10.0,41.0,22.0,20.0,Medium,157.0,2.0,8.08,0.38,4.04,Occasional,Beginner
4868,38.0,Male,USA,ACT_002,Zombie Apocalypse,Action,Easy,64.41,8.0,30.0,26.0,15.0,Medium,105.0,1.0,17.42,0.29,17.42,Occasional,Beginner
4869,17.0,Male,Europe,RPG_002,Mystic Realms Online,RPG,Easy,1694.03,5.0,196.0,80.0,121.0,High,694.0,3.0,42.22,0.13,14.07,Occasional,Beginner
4869,17.0,Male,Europe,STR_003,Chess Legends Online,Strategy,Medium,492.14,8.0,144.0,30.0,16.0,High,222.0,2.0,39.04,0.27,19.52,Occasional,Intermediate
4869,17.0,Male,Europe,RPG_001,Dragon's Quest,RPG,Easy,100.0,7.0,,12.0,5.0,Medium,30.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
4870,19.0,Female,Asia,RPG_002,Mystic Realms Online,RPG,Easy,150.0,3.0,140.0,6.0,6.0,Medium,43.0,6.0,80.0,4.19,13.33,Occasional,Beginner
4871,36.0,Male,USA,RPG_003,Dungeon Crawler Deluxe,RPG,Hard,117.7,5.0,139.0,53.0,25.0,Medium,65.0,0.0,0.0,0.0,0.0,NonSpender,Intermediate
4872,23.0,Male,USA,RPG_001,Dragon's Quest,RPG,Easy,100.0,10.0,84.0,25.0,2.0,Medium,21.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
4873,49.0,Male,USA,ACT_003,Street Fighter Ultimate,Action,Easy,335.58,15.0,67.0,60.0,,High,124.0,3.0,20.15,0.73,6.72,Occasional,Intermediate
4873,49.0,Male,USA,STR_001,Empire Builder,Strategy,Hard,592.44,6.0,240.0,50.0,72.0,Medium,209.0,3.0,38.25,0.43,12.75,Occasional,Expert
4874,29.0,Male,USA,ACT_003,Street Fighter Ultimate,Action,Medium,25.0,6.0,30.0,4.0,5.0,Low,51.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
4875,30.0,Male,USA,ACT_002,Zombie Apocalypse,Action,Medium,51.98,3.0,,26.0,32.0,Medium,119.0,0.0,0.0,0.0,0.0,NonSpender,Intermediate
4876,23.0,Male,Europe,ACT_002,Zombie Apocalypse,Action,Easy,100.32,10.0,80.0,30.0,,Medium,47.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
4877,18.0,Male,Europe,RPG_003,Dungeon Crawler Deluxe,RPG,Hard,204.82,10.0,,75.0,16.0,High,125.0,7.0,69.72,1.68,9.96,Occasional,Expert
4878,24.0,Female,Europe,RPG_003,Dungeon Crawler Deluxe,RPG,Easy,360.0,4.0,210.0,75.0,21.0,Medium,701.0,1.0,28.41,0.04,28.41,Occasional,Intermediate
4879,15.0,Male,USA,STR_003,Chess Legends Online,Strategy,Easy,124.07,4.0,130.0,11.0,7.0,Low,90.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
4880,34.0,Male,Asia,STR_001,Empire Builder,Strategy,Easy,68.18,3.0,188.0,2.0,4.0,Medium,51.0,2.0,47.58,1.18,23.79,Occasional,Beginner
4881,21.0,Male,USA,ACT_001,Battle Royale Extreme,Action,Easy,461.92,16.0,75.0,86.0,57.0,Medium,154.0,1.0,4.84,0.19,4.84,Occasional,Intermediate
4881,21.0,Male,USA,RPG_003,Dungeon Crawler Deluxe,RPG,Easy,183.74,8.0,99.0,75.0,80.0,Medium,96.0,0.0,0.0,0.0,0.0,NonSpender,Expert
4882,29.0,Female,Europe,RPG_002,Mystic Realms Online,RPG,Medium,429.09,4.0,110.0,25.0,32.0,Medium,401.0,4.0,80.0,0.3,20.0,Occasional,Beginner
4882,29.0,Female,Europe,RPG_001,Dragon's Quest,RPG,Hard,100.0,8.0,124.0,19.0,9.0,Medium,39.0,5.0,63.03,3.85,12.61,Occasional,Intermediate
4882,29.0,Female,Europe,ACT_002,Zombie Apocalypse,Action,Easy,166.96,18.0,92.0,50.0,4.0,Medium,40.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
4883,31.0,Male,Asia,RPG_001,Dragon's Quest,RPG,Hard,145.05,3.0,166.0,32.0,11.0,Medium,134.0,12.0,80.0,2.69,6.67,Occasional,Intermediate
4884,21.0,Male,USA,RPG_001,Dragon's Quest,RPG,Hard,100.0,15.0,,19.0,13.0,Medium,7.0,0.0,0.0,0.0,0.0,NonSpender,Intermediate
4886,24.0,Male,Asia,RPG_002,Mystic Realms Online,RPG,Easy,422.5,5.0,107.0,18.0,19.0,Medium,356.0,2.0,19.21,0.17,9.6,Occasional,Beginner
4886,24.0,Male,Asia,ACT_002,Zombie Apocalypse,Action,Medium,101.43,8.0,88.0,50.0,32.0,Medium,57.0,0.0,0.0,0.0,0.0,NonSpender,Expert
4886,24.0,Male,Asia,STR_003,Chess Legends Online,Strategy,Easy,239.47,9.0,132.0,22.0,22.0,High,87.0,8.0,28.79,2.76,3.6,Occasional,Beginner
4887,23.0,Male,USA,STR_003,Chess Legends Online,Strategy,Hard,256.09,5.0,173.0,30.0,45.0,High,140.0,1.0,15.33,0.21,15.33,Occasional,Expert
4888,28.0,Male,Europe,STR_001,Empire Builder,Strategy,Easy,286.94,4.0,,27.0,,Medium,139.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
4888,28.0,Male,Europe,RPG_002,Mystic Realms Online,RPG,Medium,173.9,4.0,144.0,19.0,18.0,Medium,117.0,0.0,0.0,0.0,0.0,NonSpender,Intermediate
4889,23.0,Male,USA,ACT_001,Battle Royale Extreme,Action,Hard,50.0,5.0,43.0,13.0,6.0,Medium,77.0,6.0,59.72,2.34,9.95,Occasional,Intermediate
4889,23.0,Male,USA,STR_003,Chess Legends Online,Strategy,Medium,600.0,6.0,143.0,30.0,22.0,Medium,453.0,0.0,0.0,0.0,0.0,NonSpender,Intermediate
4890,43.0,Male,Europe,ACT_003,Street Fighter Ultimate,Action,Easy,398.71,10.0,71.0,55.0,70.0,High,229.0,2.0,57.14,0.26,28.57,Occasional,Beginner
4891,17.0,Female,USA,RPG_001,Dragon's Quest,RPG,Easy,665.94,5.0,81.0,92.0,108.0,Medium,613.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
4892,26.0,Other,USA,ACT_001,Battle Royale Extreme,Action,Easy,299.5,9.0,75.0,59.0,53.0,High,178.0,16.0,596.48,2.7,37.28,Whale,Intermediate
4893,18.0,Male,Europe,RPG_003,Dungeon Crawler Deluxe,RPG,Medium,360.0,7.0,186.0,75.0,84.0,Medium,223.0,0.0,0.0,0.0,0.0,NonSpender,Expert
4894,49.0,Female,USA,STR_001,Empire Builder,Strategy,Easy,114.03,5.0,102.0,7.0,17.0,Low,109.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
4895,41.0,Male,USA,STR_001,Empire Builder,Strategy,Medium,960.0,7.0,,50.0,47.0,Medium,900.0,3.0,52.51,0.1,17.5,Occasional,Intermediate
4896,39.0,Female,USA,ACT_003,Street Fighter Ultimate,Action,Medium,390.35,10.0,69.0,60.0,54.0,High,286.0,8.0,80.0,0.84,10.0,Occasional,Expert
4896,39.0,Female,USA,ACT_001,Battle Royale Extreme,Action,Medium,65.07,9.0,45.0,16.0,16.0,Medium,70.0,9.0,80.0,3.86,8.89,Occasional,Beginner
4896,39.0,Female,USA,RPG_001,Dragon's Quest,RPG,Easy,100.0,7.0,146.0,18.0,3.0,Low,36.0,3.0,32.23,2.5,10.74,Occasional,Beginner
4897,14.0,Male,USA,STR_002,Tower Defense Masters,Strategy,Easy,27.75,8.0,181.0,16.0,,Low,9.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
4898,30.0,Male,USA,ACT_002,Zombie Apocalypse,Action,Hard,78.24,10.0,54.0,49.0,36.0,Low,57.0,0.0,0.0,0.0,0.0,NonSpender,Expert
4899,25.0,Male,USA,RPG_002,Mystic Realms Online,RPG,Easy,150.0,6.0,120.0,7.0,5.0,Low,19.0,3.0,32.83,4.74,10.94,Occasional,Beginner
4900,36.0,Female,Asia,STR_001,Empire Builder,Strategy,Easy,90.54,5.0,148.0,3.0,5.0,Medium,57.0,8.0,55.82,4.21,6.98,Occasional,Beginner
4901,26.0,Other,USA,RPG_003,Dungeon Crawler Deluxe,RPG,Easy,48.61,2.0,60.0,16.0,11.0,Low,171.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
4901,26.0,Other,USA,ACT_001,Battle Royale Extreme,Action,Hard,306.05,3.0,,38.0,,Medium,642.0,6.0,65.2,0.28,10.87,Occasional,Beginner
4901,26.0,Other,USA,STR_003,Chess Legends Online,Strategy,Easy,181.54,3.0,171.0,12.0,20.0,Medium,135.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
4902,24.0,Male,Europe,ACT_003,Street Fighter Ultimate,Action,Easy,65.05,6.0,39.0,15.0,11.0,Medium,117.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
4903,32.0,Male,USA,RPG_001,Dragon's Quest,RPG,Medium,100.0,4.0,,31.0,11.0,Medium,37.0,8.0,80.0,6.49,10.0,Occasional,Intermediate
4904,34.0,Male,USA,ACT_002,Zombie Apocalypse,Action,Medium,52.92,8.0,54.0,14.0,8.0,Medium,59.0,4.0,80.0,2.03,20.0,Occasional,Beginner
4905,26.0,Female,Asia,RPG_002,Mystic Realms Online,RPG,Hard,159.26,5.0,113.0,19.0,20.0,Medium,111.0,8.0,42.8,2.16,5.35,Occasional,Intermediate
4905,26.0,Female,Asia,STR_001,Empire Builder,Strategy,Hard,262.67,5.0,110.0,44.0,89.0,Medium,247.0,0.0,0.0,0.0,0.0,NonSpender,Expert
4906,34.0,Male,USA,ACT_001,Battle Royale Extreme,Action,Medium,52.52,4.0,46.0,8.0,5.0,Medium,112.0,6.0,36.77,1.61,6.13,Occasional,Beginner
4907,25.0,Female,Asia,RPG_002,Mystic Realms Online,RPG,Hard,150.0,9.0,171.0,15.0,14.0,Medium,31.0,15.0,80.0,14.52,5.33,Occasional,Intermediate
4907,25.0,Female,Asia,ACT_001,Battle Royale Extreme,Action,Hard,50.0,7.0,34.0,12.0,6.0,Medium,50.0,6.0,77.82,3.6,12.97,Occasional,Intermediate
4907,25.0,Female,Asia,RPG_001,Dragon's Quest,RPG,Easy,163.88,8.0,80.0,23.0,20.0,Medium,101.0,12.0,57.32,3.56,4.78,Occasional,Beginner
4908,30.0,Male,USA,ACT_001,Battle Royale Extreme,Action,Easy,50.0,9.0,64.0,7.0,5.0,Medium,25.0,5.0,16.97,6.0,3.39,Occasional,Beginner
4908,30.0,Male,USA,STR_002,Tower Defense Masters,Strategy,Medium,108.32,2.0,168.0,75.0,9.0,Medium,117.0,7.0,63.79,1.79,9.11,Occasional,Intermediate
4908,30.0,Male,USA,STR_003,Chess Legends Online,Strategy,Easy,238.87,4.0,127.0,26.0,27.0,Medium,192.0,1.0,21.77,0.16,21.77,Occasional,Beginner
4909,48.0,Female,Europe,ACT_002,Zombie Apocalypse,Action,Hard,240.0,10.0,,50.0,37.0,High,252.0,1.0,7.38,0.12,7.38,Occasional,Expert
4909,48.0,Female,Europe,RPG_002,Mystic Realms Online,RPG,Medium,150.0,10.0,150.0,13.0,,Medium,27.0,1.0,20.51,1.11,20.51,Occasional,Intermediate
4910,26.0,Male,Europe,RPG_003,Dungeon Crawler Deluxe,RPG,Medium,35.34,4.0,68.0,24.0,4.0,Low,53.0,0.0,0.0,0.0,0.0,NonSpender,Intermediate
4910,26.0,Male,Europe,RPG_001,Dragon's Quest,RPG,Medium,100.0,4.0,60.0,15.0,4.0,Low,15.0,1.0,5.83,2.0,5.83,Occasional,Beginner
4911,35.0,Male,Asia,RPG_002,Mystic Realms Online,RPG,Easy,150.0,4.0,69.0,8.0,4.0,Medium,120.0,12.0,80.0,3.0,6.67,Occasional,Beginner
4912,33.0,Female,Europe,ACT_002,Zombie Apocalypse,Action,Hard,147.51,9.0,64.0,50.0,70.0,High,127.0,4.0,80.0,0.94,20.0,Occasional,Expert
4913,24.0,Female,Europe,STR_001,Empire Builder,Strategy,Medium,123.79,10.0,165.0,10.0,13.0,Medium,27.0,0.0,0.0,0.0,0.0,NonSpender,Intermediate
4914,28.0,Female,USA,STR_003,Chess Legends Online,Strategy,Hard,211.87,10.0,198.0,28.0,6.0,Medium,51.0,6.0,55.94,3.53,9.32,Occasional,Intermediate
4914,28.0,Female,USA,ACT_001,Battle Royale Extreme,Action,Medium,50.0,6.0,44.0,13.0,12.0,Medium,49.0,1.0,10.34,0.61,10.34,Occasional,Beginner
4915,22.0,Female,USA,STR_002,Tower Defense Masters,Strategy,Medium,20.0,2.0,106.0,16.0,11.0,Low,18.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
4915,22.0,Female,USA,RPG_003,Dungeon Crawler Deluxe,RPG,Medium,75.28,8.0,98.0,48.0,42.0,Medium,34.0,4.0,48.5,3.53,12.12,Occasional,Expert
4916,21.0,Female,Asia,STR_001,Empire Builder,Strategy,Medium,243.39,2.0,88.0,18.0,16.0,Medium,539.0,5.0,80.0,0.28,16.0,Occasional,Beginner
4916,21.0,Female,Asia,RPG_002,Mystic Realms Online,RPG,Hard,150.0,2.0,72.0,10.0,8.0,Low,235.0,4.0,18.08,0.51,4.52,Occasional,Beginner
4917,25.0,Male,USA,ACT_003,Street Fighter Ultimate,Action,Hard,291.63,3.0,86.0,60.0,89.0,High,504.0,7.0,80.0,0.42,11.43,Occasional,Expert
4918,18.0,Other,USA,ACT_003,Street Fighter Ultimate,Action,Medium,53.84,4.0,,11.0,1.0,Low,168.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
4918,18.0,Other,USA,ACT_001,Battle Royale Extreme,Action,Medium,50.0,3.0,56.0,11.0,7.0,Low,77.0,1.0,7.52,0.39,7.52,Occasional,Beginner
4919,32.0,Male,Asia,STR_002,Tower Defense Masters,Strategy,Hard,76.56,5.0,88.0,68.0,37.0,Medium,65.0,3.0,64.35,1.38,21.45,Occasional,Expert
4920,25.0,Male,USA,RPG_003,Dungeon Crawler Deluxe,RPG,Easy,76.38,6.0,83.0,34.0,32.0,Medium,61.0,1.0,10.58,0.49,10.58,Occasional,Beginner
4921,47.0,Male,Asia,RPG_002,Mystic Realms Online,RPG,Easy,150.0,2.0,156.0,20.0,26.0,Medium,64.0,4.0,73.09,1.88,18.27,Occasional,Beginner
4922,21.0,Female,Europe,RPG_002,Mystic Realms Online,RPG,Medium,197.03,5.0,95.0,17.0,2.0,Low,183.0,1.0,8.04,0.16,8.04,Occasional,Beginner
4923,41.0,Female,Europe,ACT_002,Zombie Apocalypse,Action,Hard,240.0,8.0,61.0,50.0,44.0,High,585.0,5.0,63.27,0.26,12.65,Occasional,Expert
4923,41.0,Female,Europe,RPG_002,Mystic Realms Online,RPG,Hard,150.0,6.0,132.0,13.0,21.0,Low,40.0,0.0,0.0,0.0,0.0,NonSpender,Intermediate
4923,41.0,Female,Europe,STR_003,Chess Legends Online,Strategy,Easy,32.98,4.0,90.0,1.0,1.0,Low,45.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
4924,51.0,Male,Asia,RPG_002,Mystic Realms Online,RPG,Easy,256.8,10.0,61.0,8.0,,Medium,178.0,5.0,19.32,0.84,3.86,Occasional,Beginner
4924,51.0,Male,Asia,ACT_002,Zombie Apocalypse,Action,Easy,144.42,13.0,48.0,46.0,8.0,Medium,85.0,2.0,24.05,0.71,12.02,Occasional,Beginner
4925,30.0,Male,USA,ACT_003,Street Fighter Ultimate,Action,Hard,32.22,4.0,96.0,7.0,8.0,Low,34.0,0.0,0.0,0.0,0.0,NonSpender,Intermediate
4926,25.0,Female,USA,RPG_003,Dungeon Crawler Deluxe,RPG,Medium,164.87,4.0,,75.0,65.0,Medium,111.0,0.0,0.0,0.0,0.0,NonSpender,Intermediate
4927,26.0,Male,Europe,RPG_002,Mystic Realms Online,RPG,Easy,162.82,5.0,87.0,12.0,10.0,Medium,142.0,10.0,80.0,2.11,8.0,Occasional,Beginner
4927,26.0,Male,Europe,RPG_003,Dungeon Crawler Deluxe,RPG,Hard,75.33,3.0,165.0,46.0,19.0,Low,58.0,0.0,0.0,0.0,0.0,NonSpender,Expert
4928,35.0,Female,USA,RPG_002,Mystic Realms Online,RPG,Hard,326.98,7.0,212.0,21.0,9.0,Medium,79.0,9.0,14.98,3.42,1.66,Occasional,Beginner
4929,29.0,Female,Europe,RPG_001,Dragon's Quest,RPG,Medium,111.43,5.0,105.0,10.0,7.0,Medium,75.0,8.0,67.99,3.2,8.5,Occasional,Beginner
4930,17.0,Female,Asia,ACT_002,Zombie Apocalypse,Action,Medium,53.84,6.0,30.0,20.0,20.0,Medium,105.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
4930,17.0,Female,Asia,ACT_003,Street Fighter Ultimate,Action,Hard,64.33,9.0,73.0,20.0,10.0,Medium,37.0,5.0,80.0,4.05,16.0,Occasional,Expert
4930,17.0,Female,Asia,STR_002,Tower Defense Masters,Strategy,Easy,66.6,3.0,183.0,26.0,4.0,Medium,60.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
4931,18.0,Male,Europe,STR_001,Empire Builder,Strategy,Easy,60.19,2.0,141.0,1.0,1.0,Low,88.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
4932,44.0,Male,USA,ACT_001,Battle Royale Extreme,Action,Medium,252.68,8.0,65.0,27.0,9.0,Medium,235.0,5.0,16.6,0.64,3.32,Occasional,Beginner
4932,44.0,Male,USA,RPG_001,Dragon's Quest,RPG,Medium,100.0,5.0,67.0,18.0,20.0,Medium,78.0,2.0,17.32,0.77,8.66,Occasional,Beginner
4933,15.0,Female,Asia,RPG_001,Dragon's Quest,RPG,Hard,111.34,4.0,135.0,30.0,18.0,Low,97.0,2.0,26.35,0.62,13.18,Occasional,Intermediate
4934,21.0,Male,Europe,RPG_001,Dragon's Quest,RPG,Medium,100.0,3.0,115.0,24.0,3.0,Low,55.0,1.0,21.41,0.55,21.41,Occasional,Beginner
4935,41.0,Female,Europe,RPG_002,Mystic Realms Online,RPG,Easy,150.0,3.0,91.0,3.0,4.0,Low,234.0,4.0,62.25,0.51,15.56,Occasional,Beginner
4936,28.0,Male,USA,STR_002,Tower Defense Masters,Strategy,Easy,124.57,3.0,130.0,74.0,65.0,Medium,123.0,0.0,0.0,0.0,0.0,NonSpender,Intermediate
4936,28.0,Male,USA,ACT_003,Street Fighter Ultimate,Action,Easy,25.0,4.0,30.0,1.0,0.0,Low,40.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
4937,42.0,Male,Asia,ACT_001,Battle Royale Extreme,Action,Medium,100.75,11.0,60.0,17.0,5.0,Medium,76.0,5.0,80.0,1.97,16.0,Occasional,Beginner
4938,31.0,Female,Europe,ACT_001,Battle Royale Extreme,Action,Medium,50.0,4.0,,12.0,7.0,Low,50.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
